index	species	genome build	chromosome	start	end	element #	any activity
1120	>Human	Hg19	chr15	97128054	97130294	 element 1320 	 positive  
1121	>Human	Hg19	chr5	50467950	50469989	 element 1321 	 positive  
1122	>Human	Hg19	chr1	198263562	198265742	 element 1322 	 positive  
1123	>Human	Hg19	chr9	87604796	87606909	 element 1323 	 negative 
1124	>Human	Hg19	chr1	213498112	213501134	 element 1324 	 positive  
1125	>Human	Hg19	chr7	25791903	25794282	 element 1325 	 positive  
1126	>Human	Hg19	chr8	59941214	59943636	 element 1326 	 positive  
1127	>Human	Hg19	chr5	2204457	2208380	 element 1327 	 positive  
1128	>Human	Hg19	chr9	133353647	133355097	 element 1328 	 positive  
1129	>Human	Hg19	chr8	28370867	28371860	 element 1329 	 positive  
1130	>Human	Hg19	chr13	35772272	35774420	 element 1330 	 positive  
1131	>Human	Hg19	chr1	167296954	167299046	 element 1331 	 positive  
1132	>Human	Hg19	chr3	181958774	181961127	 element 1332 	 positive  
1133	>Human	Hg19	chr13	36072914	36075972	 element 1333 	 positive  
1134	>Human	Hg19	chr10	37054745	37057224	 element 1334 	 positive  
1135	>Human	Hg19	chr6	22148574	22151387	 element 1335 	 positive  
1136	>Human	Hg19	chr7	34097962	34100011	 element 1336 	 positive  
1137	>Human	Hg19	chr5	124244194	124245446	 element 1338 	 negative 
1138	>Human	Hg19	chr9	92292484	92293889	 element 1339 	 positive  
1139	>Human	Hg19	chr6	20867105	20870529	 element 1340 	 positive  
1140	>Human	Hg19	chr12	97468703	97471089	 element 1341 	 positive  
1141	>Human	Hg19	chr3	193660817	193662478	 element 1344 	 positive  
1142	>Human	Hg19	chr5	107299863	107302976	 element 1345 	 positive  
1143	>Human	Hg19	chr21	34465959	34469066	 element 1346 	 positive  
1144	>Human	Hg19	chr2	50840428	50844037	 element 1348 	 positive  
1145	>Human	Hg19	chr9	3401031	3402562	 element 1350 	 positive  
1146	>Human	Hg19	chr6	135601698	135604052	 element 1351 	 positive  
1147	>Human	Hg19	chr6	23180012	23182186	 element 1352 	 positive  
1148	>Human	Hg19	chr12	103405885	103408290	 element 1354 	 positive  
1149	>Human	Hg19	chr6	163276830	163279930	 element 1358 	 positive  
1150	>Human	Hg19	chr9	84264195	84266950	 element 1359 	 positive  
1151	>Human	Hg19	chr9	82276120	82278534	 element 1360 	 positive  
1152	>Human	Hg19	chr4	153287655	153290517	 element 1361 	 positive  
1153	>Human	Hg19	chr18	42322323	42326001	 element 1362 	 positive  
1154	>Human	Hg19	chr18	42942363	42944135	 element 1363 	 positive  
1155	>Human	Hg19	chr8	59168210	59170121	 element 1364 	 positive  
1156	>Human	Hg19	chr6	38358690	38360084	 element 1366 	 positive  
1157	>Human	Hg19	chr1	204423958	204424935	 element 1368 	 positive  
1158	>Human	Hg19	chr14	80095739	80097310	 element 1369 	 positive  
1159	>Human	Hg19	chr8	34855837	34858630	 element 1370 	 negative 
1160	>Human	Hg19	chr5	124708335	124710392	 element 1371 	 positive  
1161	>Human	Hg19	chr5	124682735	124685593	 element 1373 	 negative 
1162	>Human	Hg19	chr4	90917033	90921053	 element 1374 	 positive  
1163	>Human	Hg19	chr5	124330649	124332930	 element 1375 	 positive  
1164	>Human	Hg19	chr2	226758670	226760695	 element 1376 	 negative 
1165	>Human	Hg19	chr21	17526224	17528103	 element 1377 	 negative 
1166	>Human	Hg19	chr10	11721307	11722768	 element 1382 	 positive  
1167	>Human	Hg19	chr16	61057518	61059625	 element 1383 	 positive  
1168	>Human	Hg19	chr18	49572585	49574511	 element 1384 	 positive  
1169	>Human	Hg19	chr2	3268196	3270849	 element 1385 	 positive  
1170	>Human	Hg19	chr2	151182874	151185472	 element 1386 	 positive  
1171	>Human	Hg19	chr3	63672828	63674786	 element 1387 	 positive  
1172	>Human	Hg19	chr1	33828789	33830947	 element 1388 	 positive  
1173	>Human	Hg19	chr4	126439832	126442014	 element 1389 	 positive  
1174	>Human	Hg19	chr9	38425496	38429775	 element 1390 	 positive  
1175	>Human	Hg19	chr6	3349397	3352257	 element 1391 	 positive  
1176	>Human	Hg19	chr14	68634843	68636060	 element 1392 	 positive  
1177	>Human	Hg19	chr13	43167371	43169597	 element 1393 	 positive  
1178	>Human	Hg19	chr13	78406128	78407714	 element 1394 	 positive  
1179	>Human	Hg19	chr9	71422469	71425428	 element 1395 	 negative 
1180	>Human	Hg19	chr11	126797947	126800656	 element 1396 	 negative 
1181	>Human	Hg19	chr18	56471647	56474866	 element 1397 	 positive  
1182	>Human	Hg19	chr9	109382587	109385126	 element 1398 	 negative 
1183	>Human	Hg19	chr5	111183563	111185323	 element 1399 	 negative 
1184	>Human	Hg19	chr8	134681048	134683216	 element 1400 	 negative 
1185	>Human	Hg19	chr7	108014729	108017176	 element 1401 	 negative 
1186	>Human	Hg19	chr12	50599851	50601238	 element 1403 	 negative 
1187	>Human	Hg19	chr3	157636456	157638041	 element 1409 	 negative 
1188	>Human	Hg19	chr3	158085650	158086832	 element 1413 	 positive  
1189	>Human	Hg19	chr14	54687583	54688495	 element 1414 	 positive  
1190	>Human	Hg19	chr9	98274342	98275314	 element 1417 	 positive  
1191	>Human	Hg19	chr7	155264047	155265809	 element 1418 	 positive  
1192	>Human	Hg19	chr5	50854444	50856213	 element 1419 	 positive  
1193	>Human	Hg19	chr8	78370218	78372418	 element 1422 	 positive  
1194	>Human	Hg19	chr2	172947779	172949246	 element 1423 	 negative 
1195	>Human	Hg19	chr8	77141110	77143124	 element 1424 	 negative 
1196	>Human	Hg19	chr7	69596979	69598263	 element 1425 	 positive  
1197	>Human	Hg19	chr12	59460190	59462367	 element 1427 	 positive  
1198	>Human	Hg19	chr1	119028026	119029955	 element 1428 	 positive  
1199	>Human	Hg19	chr7	28114903	28117771	 element 1430 	 positive  
1200	>Human	Hg19	chr8	49494150	49495734	 element 1431 	 positive  
1201	>Human	Hg19	chr5	81318882	81321683	 element 1432 	 positive  
1202	>Human	Hg19	chr3	168958333	168962944	 element 1433 	 positive  
1203	>Human	Hg19	chr10	78282592	78284988	 element 1434 	 positive  
1204	>Human	Hg19	chr11	75758037	75760619	 element 1435 	 positive  
1205	>Human	Hg19	chr3	55017475	55018560	 element 1436 	 positive  
1206	>Human	Hg19	chr10	77021198	77022845	 element 1437 	 positive  
1207	>Human	Hg19	chr4	95589445	95591459	 element 1438 	 positive  
1208	>Human	Hg19	chr18	43168347	43170729	 element 1440 	 positive  
1209	>Human	Hg19	chr21	17951012	17953659	 element 1441 	 positive  
1210	>Human	Hg19	chr1	169910396	169913079	 element 1442 	 positive  
1211	>Human	Hg19	chr1	198339402	198341607	 element 1443 	 negative 
1212	>Human	Hg19	chr13	100338445	100342077	 element 1444 	 negative 
1213	>Human	Hg19	chr17	2079772	2081236	 element 1445 	 positive  
1214	>Human	Hg19	chr9	113923350	113928045	 element 1447 	 positive  
1215	>Human	Hg19	chr20	54241646	54244672	 element 1448 	 positive  
1216	>Human	Hg19	chr5	131600830	131602104	 element 1449 	 positive  
1217	>Human	Hg19	chr1	62053433	62055908	 element 1450 	 positive  
1218	>Human	Hg19	chr17	8583345	8585318	 element 1451 	 negative 
1219	>Human	Hg19	chr6	105044981	105046701	 element 1452 	 positive  
1220	>Human	Hg19	chr3	193677518	193680170	 element 1453 	 positive  
1221	>Human	Hg19	chr2	85504632	85506255	 element 1457 	 negative 
1222	>Human	Hg19	chr4	54061474	54065280	 element 1460 	 positive  
1223	>Human	Hg19	chr6	45847301	45850554	 element 1461 	 positive  
1224	>Human	Hg19	chr3	94051018	94053829	 element 1462 	 positive  
1225	>Human	Hg19	chr9	89648350	89651598	 element 1463 	 positive  
1226	>Human	Hg19	chr18	43133056	43135229	 element 1464 	 positive  
1227	>Human	Hg19	chr7	25919000	25922541	 element 1465 	 positive  
1228	>Human	Hg19	chr14	77384641	77387697	 element 1466 	 positive  
1229	>Human	Hg19	chr17	68999469	69000768	 element 1467 	 positive  
1230	>Human	Hg19	chr12	59361630	59364518	 element 1468 	 positive  
1231	>Human	Hg19	chr3	102386162	102388382	 element 1469 	 positive  
1232	>Human	Hg19	chr13	80232246	80234630	 element 1471 	 positive  
1233	>Human	Hg19	chr3	55524543	55526260	 element 1472 	 positive  
1234	>Human	Hg19	chr5	134769599	134772144	 element 1473 	 positive  
1235	>Human	Hg19	chr14	68605699	68608457	 element 1474 	 negative 
1236	>Human	Hg19	chr3	79042278	79045053	 element 1475 	 positive  
1237	>Human	Hg19	chr2	159779317	159780341	 element 1477 	 positive  
1238	>Human	Hg19	chr2	71898013	71900892	 element 1479 	 positive  
1239	>Human	Hg19	chr2	37643870	37645460	 element 1480 	 positive  
1240	>Human	Hg19	chr14	75724424	75726998	 element 1481 	 positive  
1241	>Human	Hg19	chr8	122076654	122078139	 element 1482 	 positive  
1242	>Human	Hg19	chr6	107220829	107222652	 element 1483 	 negative 
1243	>Human	Hg19	chr1	62045460	62048159	 element 1484 	 positive  
1244	>Human	Hg19	chr1	59522325	59524092	 element 1485 	 positive  
1245	>Human	Hg19	chr14	95836414	95839481	 element 1486 	 positive  
1246	>Human	Hg19	chr1	54925046	54928826	 element 1487 	 positive  
1247	>Human	Hg19	chr11	1985072	1987372	 element 1488 	 positive  
1248	>Human	Hg19	chr17	69253289	69254911	 element 1489 	 negative 
1249	>Human	Hg19	chr10	80295449	80297087	 element 1491 	 positive  
1250	>Human	Hg19	chr20	54128635	54130976	 element 1492 	 negative 
1251	>Human	Hg19	chr15	82179952	82181888	 element 1494 	 negative 
1252	>Human	Hg19	chr6	44518184	44521377	 element 1495 	 negative 
1253	>Human	Hg19	chr2	5549618	5553025	 element 1496 	 positive  
1254	>Human	Hg19	chr17	13015647	13018459	 element 1497 	 positive  
1255	>Human	Hg19	chr12	67127104	67129730	 element 1498 	 positive  
1256	>Human	Hg19	chr1	92271540	92273987	 element 1499 	 negative 
1257	>Human	Hg19	chr10	76513161	76514681	 element 1500 	 positive  
1258	>Human	Hg19	chr6	105751633	105753639	 element 1501 	 negative 
1259	>Human	Hg19	chr12	14410263	14414344	 element 1505 	 negative 
1260	>Human	Hg19	chr2	71892481	71894470	 element 1506 	 negative 
1261	>Human	Hg19	chr2	220713868	220717300	 element 1507 	 positive  
1262	>Human	Hg19	chr7	135456908	135459236	 element 1508 	 negative 
1263	>Human	Hg19	chr4	53823605	53826463	 element 1509 	 negative 
1264	>Human	Hg19	chr15	74870847	74872794	 element 1510 	 positive  
1265	>Human	Hg19	chr3	56802413	56804092	 element 1512 	 negative 
1266	>Human	Hg19	chr5	14444355	14446026	 element 1513 	 negative 
1267	>Human	Hg19	chr15	84376560	84378448	 element 1514 	 negative 
1268	>Human	Hg19	chr13	31364918	31367891	 element 1515 	 positive  
1269	>Human	Hg19	chr21	40361359	40363126	 element 1516 	 positive  
1270	>Human	Hg19	chr17	63161262	63164266	 element 1517 	 positive  
1271	>Human	Hg19	chr9	22078885	22082105	 element 1518 	 negative 
1272	>Human	Hg19	chr9	22087552	22089798	 element 1519 	 negative 
1273	>Human	Hg19	chr9	22102664	22104753	 element 1520 	 negative 
1274	>Human	Hg19	chr9	22106994	22109800	 element 1521 	 negative 
1275	>Human	Hg19	chr14	29857930	29860548	 element 1523 	 positive  
1276	>Human	Hg19	chr4	124775814	124779530	 element 1525 	 positive  
1277	>Human	Hg19	chr2	104353933	104357342	 element 1526 	 positive  
1278	>Human	Hg19	chr2	8781394	8783591	 element 1527 	 positive  
1279	>Human	Hg19	chr2	104578156	104580488	 element 1529 	 positive  
1280	>Human	Hg19	chr9	81010879	81014103	 element 1530 	 positive  
1281	>Human	Hg19	chr11	31895594	31899062	 element 1531 	 positive  
1282	>Human	Hg19	chr12	17171711	17174776	 element 1532 	 positive  
1283	>Human	Hg19	chr6	19719222	19722910	 element 1533 	 positive  
1284	>Human	Hg19	chr2	105044282	105047512	 element 1534 	 positive  
1285	>Human	Hg19	chr2	60498057	60502013	 element 1535 	 positive  
1286	>Human	Hg19	chr18	53018678	53020044	 element 1537 	 positive  
1287	>Human	Hg19	chr14	36911162	36914360	 element 1538 	 positive  
1288	>Human	Hg19	chr14	29710885	29713340	 element 1539 	 positive  
1289	>Human	Hg19	chr12	103405110	103408796	 element 1540 	 positive  
1290	>Human	Hg19	chr2	211664571	211666475	 element 1541 	 negative 
1291	>Human	Hg19	chr6	19533421	19535679	 element 1542 	 negative 
1292	>Human	Hg19	chr3	193929360	193931457	 element 1543 	 positive  
1293	>Human	Hg19	chr18	23044107	23046853	 element 1544 	 positive  
1294	>Human	Hg19	chr4	109254340	109257033	 element 1545 	 positive  
1295	>Human	Hg19	chr1	38835996	38838106	 element 1546 	 positive  
1296	>Human	Hg19	chr21	34221456	34223948	 element 1548 	 positive  
1297	>Human	Hg19	chr3	147753310	147755618	 element 1549 	 negative 
1298	>Human	Hg19	chr5	92741502	92744743	 element 1550 	 negative 
1299	>Human	Hg19	chr10	119725799	119727161	 element 1551 	 positive  
1300	>Human	Hg19	chr2	105464986	105467538	 element 1553 	 positive  
1301	>Human	Hg19	chr2	104686690	104688638	 element 1554 	 positive  
1302	>Human	Hg19	chr2	104016646	104019824	 element 1555 	 positive  
1303	>Human	Hg19	chr3	28033828	28035751	 element 1557 	 positive  
1304	>Human	Hg19	chr22	46240915	46242300	 element 1559 	 positive  
1305	>Human	Hg19	chr5	92476842	92479105	 element 1560 	 negative 
1306	>Human	Hg19	chr18	52971887	52975873	 element 1561 	 negative 
1307	>Human	Hg19	chr3	193489359	193491333	 element 1563 	 positive  
1308	>Human	Hg19	chr6	97912825	97915982	 element 1564 	 positive  
1309	>Human	Hg19	chr2	67427102	67431497	 element 1565 	 negative 
1310	>Human	Hg19	chr18	23432723	23434825	 element 1566 	 positive  
1311	>Human	Hg19	chr10	35972892	35975932	 element 1567 	 positive  
1312	>Human	Hg19	chr13	28318579	28320134	 element 1568 	 positive  
1313	>Human	Hg19	chr12	114101195	114103805	 element 1571 	 positive  
1314	>Human	Hg19	chr3	71186391	71188583	 element 1572 	 negative 
1315	>Human	Hg19	chr3	147563409	147566604	 element 1573 	 positive  
1316	>Human	Hg19	chr12	516066	518656	 element 1574 	 positive  
1317	>Human	Hg19	chr12	103570982	103573398	 element 1575 	 positive  
1318	>Human	Hg19	chr5	91927845	91931024	 element 1577 	 positive  
1319	>Human	Hg19	chr2	212254840	212257158	 element 1578 	 positive  
1320	>Human	Hg19	chr14	57320664	57324319	 element 1579 	 positive  
1321	>Human	Hg19	chr6	18612650	18614840	 element 1580 	 negative 
1322	>Human	Hg19	chr2	103768696	103772482	 element 1581 	 positive  
1323	>Human	Hg19	chr4	124383428	124386454	 element 1582 	 positive  
1324	>Human	Hg19	chr2	67414599	67416139	 element 1584 	 negative 
1325	>Human	Hg19	chr9	81052204	81055820	 element 1585 	 positive  
1326	>Human	Hg19	chr7	42185602	42187508	 element 1586 	 positive  
1327	>Human	Hg19	chr9	82274254	82276353	 element 1587 	 negative 
1328	>Human	Hg19	chr10	35925382	35927242	 element 1588 	 positive  
1329	>Human	Hg19	chr10	36072272	36074291	 element 1589 	 positive  
1330	>Human	Hg19	chr20	39367240	39368612	 element 1590 	 negative 
1331	>Human	Hg19	chr20	39372456	39375024	 element 1591 	 negative 
1332	>Human	Hg19	chr20	39461549	39463625	 element 1592 	 negative 
1333	>Human	Hg19	chr20	39574314	39576895	 element 1593 	 negative 
1334	>Human	Hg19	chr5	134355508	134357399	 element 1594 	 negative 
1335	>Human	Hg19	chr9	100548556	100549640	 element 1595 	 positive  
1336	>Human	Hg19	chr9	100624863	100626679	 element 1596 	 positive  
1337	>Human	Hg19	chr9	100636218	100637962	 element 1597 	 positive  
1338	>Human	Hg19	chr8	93070697	93073395	 element 1599 	 positive  
1339	>Human	Hg19	chr7	25695037	25697616	 element 1600 	 positive  
1340	>Human	Hg19	chr8	92609272	92613421	 element 1601 	 positive  
1341	>Human	Hg19	chr14	61120199	61122451	 element 1602 	 positive  
1342	>Human	Hg19	chr12	23211482	23214744	 element 1603 	 positive  
1343	>Human	Hg19	chr7	28630662	28634883	 element 1604 	 positive  
1344	>Human	Hg19	chr9	109181334	109184572	 element 1606 	 negative 
1345	>Human	Hg19	chr1	60102624	60105491	 element 1609 	 negative 
1346	>Human	Hg19	chr15	40383560	40386138	 element 1611 	 positive  
1347	>Human	Hg19	chr16	73825193	73828566	 element 1612 	 positive  
1348	>Human	Hg19	chr16	86943367	86946175	 element 1613 	 positive  
1349	>Human	Hg19	chr4	151096473	151099299	 element 1614 	 positive  
1350	>Human	Hg19	chr1	9431127	9432834	 element 1615 	 positive  
1351	>Human	Hg19	chr14	68976404	68979383	 element 1616 	 positive  
1352	>Human	Hg19	chr1	210433698	210437258	 element 1617 	 negative 
1353	>Human	Hg19	chr17	57934217	57936802	 element 1619 	 negative 
1354	>Human	Hg19	chr22	20775061	20779007	 element 1620 	 positive  
1355	>Human	Hg19	chr1	56240104	56242435	 element 1622 	 positive  
1356	>Human	Hg19	chr7	5671918	5676544	 element 1623 	 positive  
1357	>Human	Hg19	chr14	77402795	77405507	 element 1624 	 negative 
1358	>Human	Hg19	chr9	118227846	118230333	 element 1625 	 positive  
1359	>Human	Hg19	chr7	93975962	93978880	 element 1626 	 positive  
1360	>Human	Hg19	chr7	90753895	90758080	 element 1627 	 positive  
1361	>Human	Hg19	chr7	90765382	90768454	 element 1628 	 positive  
1362	>Human	Hg19	chr14	54035953	54040896	 element 1629 	 positive  
1363	>Human	Hg19	chr20	33905955	33908491	 element 1630 	 negative 
1364	>Human	Hg19	chr7	90797871	90800712	 element 1631 	 positive  
1365	>Human	Hg19	chr11	116521882	116522627	 element 1632 	 positive  
1366	>Human	Hg19	chr7	90777214	90780836	 element 1633 	 positive  
1367	>Human	Hg19	chr18	25663863	25668856	 element 1634 	 positive  
1368	>Human	Hg19	chr2	220771085	220773279	 element 1635 	 positive  
1369	>Human	Hg19	chr18	25500905	25504214	 element 1636 	 positive  
1370	>Human	Hg19	chr5	55896173	55899069	 element 1638 	 positive  
1371	>Human	Hg19	chr5	141930055	141932276	 element 1640 	 positive  
1372	>Human	Hg19	chr11	125927055	125930318	 element 1641 	 positive  
1373	>Human	Hg19	chr7	95874847	95878101	 element 1642 	 positive  
1374	>Human	Hg19	chr5	124651163	124654187	 element 1643 	 positive  
1375	>Human	Hg19	chr6	140207977	140211769	 element 1644 	 positive  
1376	>Human	Hg19	chr22	28746697	28748395	 element 1645 	 positive  
1377	>Human	Hg19	chr14	32940050	32944094	 element 1647 	 negative 
1378	>Human	Hg19	chr3	114936330	114938229	 element 1648 	 positive  
1379	>Human	Hg19	chr5	101999073	102003903	 element 1649 	 positive  
1380	>Human	Hg19	chr18	19338952	19341922	 element 1650 	 positive  
1381	>Human	Hg19	chr4	56919589	56923793	 element 1651 	 positive  
1382	>Human	Hg19	chr2	85997467	86001005	 element 1652 	 positive  
1383	>Human	Hg19	chr18	22808334	22809984	 element 1653 	 positive  
1384	>Human	Hg19	chr17	57914612	57916949	 element 1656 	 positive  
